name	ensembl_id	chromosome	position	length	source	type
TAF7	ENSG00000178913	5	-141320821	60596	ensembl_havana	protein_coding
TAF7L	ENSG00000102387	X	-101293057	24804	ensembl_havana	protein_coding
TAF8	ENSG00000137413	6	42050512	36948	ensembl_havana	protein_coding
TAF9	ENSG00000273841	5	-69370013	5270	ensembl_havana	protein_coding
TAF9B	ENSG00000187325	X	-78139706	9958	ensembl_havana	protein_coding
TAGAP	ENSG00000164691	6	-159045152	10684	ensembl_havana	protein_coding
TAGLN	ENSG00000149591	11	117199320	5461	ensembl_havana	protein_coding
TAGLN2	ENSG00000158710	1	-159925732	7625	ensembl_havana	protein_coding
TAGLN3	ENSG00000144834	3	111998663	15223	ensembl_havana	protein_coding
TAL1	ENSG00000162367	1	-47232220	15930	ensembl_havana	protein_coding
TAL2	ENSG00000186051	9	105662456	655	ensembl_havana	protein_coding
TALDO1	ENSG00000177156	11	747328	17695	ensembl_havana	protein_coding
TAMM41	ENSG00000144559	3	-11846919	56477	ensembl_havana	protein_coding
TANC1	ENSG00000115183	2	158968670	263988	ensembl_havana	protein_coding
TANC2	ENSG00000170921	17	63009555	418143	ensembl_havana	protein_coding
TANGO2	ENSG00000183597	22	20017013	48912	ensembl_havana	protein_coding
TANGO6	ENSG00000103047	16	68843603	241576	ensembl_havana	protein_coding
TANK	ENSG00000136560	2	161136907	99313	ensembl_havana	protein_coding
TAOK1	ENSG00000160551	17	29390463	161440	ensembl_havana	protein_coding
TAOK2	ENSG00000149930	16	29973640	18620	ensembl_havana	protein_coding
TAOK3	ENSG00000135090	12	-118372945	223144	ensembl_havana	protein_coding
TAP1	ENSG00000168394	6	-32853978	8769	ensembl_havana	protein_coding
TAP2	ENSG00000204267	6	-32838780	16947	ensembl_havana	protein_coding
TAPBP	ENSG00000231925	6	-33314387	14693	ensembl_havana	protein_coding
TAPBPL	ENSG00000139192	12	6451689	14827	ensembl_havana	protein_coding
TAPT1	ENSG00000169762	4	-16227410	66905	ensembl_havana	protein_coding
TARBP1	ENSG00000059588	1	-234479103	87790	ensembl_havana	protein_coding
TARBP2	ENSG00000139546	12	53500920	5510	ensembl_havana	protein_coding
TARDBP	ENSG00000120948	1	11012343	14076	ensembl_havana	protein_coding
TARM1	ENSG00000248385	19	-54081365	11470	ensembl_havana	protein_coding
TARS	ENSG00000113407	5	33440695	28843	ensembl_havana	protein_coding
TARS2	ENSG00000143374	1	150487363	20245	ensembl_havana	protein_coding
TARSL2	ENSG00000185418	15	-101724604	71006	ensembl_havana	protein_coding
TAS1R1	ENSG00000173662	1	6555180	24576	ensembl_havana	protein_coding
TAS1R2	ENSG00000179002	1	-18859682	20083	ensembl_havana	protein_coding
TAS1R3	ENSG00000169962	1	1331313	3992	ensembl_havana	protein_coding
TAS2R1	ENSG00000169777	5	-9712378	83381	ensembl_havana	protein_coding
TAS2R10	ENSG00000121318	12	-10826358	1041	ensembl_havana	protein_coding
TAS2R13	ENSG00000212128	12	-10909562	1636	ensembl_havana	protein_coding
TAS2R14	ENSG00000212127	12	-11171573	234167	ensembl_havana	protein_coding
TAS2R16	ENSG00000128519	7	-122995700	996	ensembl_havana	protein_coding
TAS2R19	ENSG00000212124	12	-11022620	1001	ensembl_havana	protein_coding
TAS2R20	ENSG00000255837	12	-10997875	1380	ensembl_havana	protein_coding
TAS2R3	ENSG00000127362	7	141764096	1100	ensembl_havana	protein_coding
TAS2R30	ENSG00000256188	12	-11134644	1686	havana	protein_coding
TAS2R31	ENSG00000256436	12	-11031407	1020	ensembl_havana	protein_coding
TAS2R38	ENSG00000257138	7	-141973773	1142	ensembl_havana	protein_coding
TAS2R39	ENSG00000236398	7	143183418	1016	ensembl_havana	protein_coding
TAS2R4	ENSG00000127364	7	141778441	2377	ensembl_havana	protein_coding
TAS2R40	ENSG00000221937	7	143222036	1042	ensembl_havana	protein_coding
TAS2R41	ENSG00000221855	7	143477872	923	ensembl_havana	protein_coding
TAS2R42	ENSG00000186136	12	-11186937	944	ensembl_havana	protein_coding
TAS2R43	ENSG00000255374	12	-11092313	1026	havana	protein_coding
TAS2R46	ENSG00000226761	12	-11062294	929	ensembl_havana	protein_coding
TAS2R5	ENSG00000127366	7	141790216	1150	ensembl_havana	protein_coding
TAS2R50	ENSG00000212126	12	-10986912	999	ensembl_havana	protein_coding
TAS2R60	ENSG00000185899	7	143443452	956	ensembl_havana	protein_coding
TAS2R7	ENSG00000121377	12	-10802627	1095	ensembl_havana	protein_coding
TAS2R8	ENSG00000121314	12	-10807293	1242	ensembl_havana	protein_coding
TAS2R9	ENSG00000121381	12	-10810168	1074	ensembl_havana	protein_coding
TASP1	ENSG00000089123	20	-13638940	249548	ensembl_havana	protein_coding
TAT	ENSG00000198650	16	-71577130	11470	ensembl_havana	protein_coding
TATDN1	ENSG00000147687	8	-124539458	50973	ensembl_havana	protein_coding
TATDN2	ENSG00000157014	3	10248022	33195	ensembl_havana	protein_coding
TATDN3	ENSG00000203705	1	212791827	24798	ensembl_havana	protein_coding
TAX1BP1	ENSG00000106052	7	27739330	105233	ensembl_havana	protein_coding
TAX1BP3	ENSG00000213977	17	-3668682	5786	ensembl_havana	protein_coding
TAZ	ENSG00000102125	X	154411517	10208	ensembl_havana	protein_coding
TBATA	ENSG00000166220	10	-70785401	14162	ensembl_havana	protein_coding
TBC1D1	ENSG00000065882	4	37891086	248088	ensembl_havana	protein_coding
TBC1D10A	ENSG00000099992	22	-30327046	35056	ensembl_havana	protein_coding
TBC1D10B	ENSG00000169221	16	-30370264	13162	ensembl_havana	protein_coding
TBC1D10C	ENSG00000175463	11	67403914	6174	ensembl_havana	protein_coding
TBC1D12	ENSG00000108239	10	94402503	133426	ensembl_havana	protein_coding
TBC1D13	ENSG00000107021	9	128787203	23228	ensembl_havana	protein_coding
TBC1D14	ENSG00000132405	4	6909241	123876	ensembl_havana	protein_coding
TBC1D15	ENSG00000121749	12	71839706	87541	ensembl_havana	protein_coding
TBC1D16	ENSG00000167291	17	-80035848	103505	ensembl_havana	protein_coding
TBC1D17	ENSG00000104946	19	49877424	11324	ensembl_havana	protein_coding
TBC1D19	ENSG00000109680	4	26576436	178914	ensembl_havana	protein_coding
TBC1D2	ENSG00000095383	9	-98255721	56722	ensembl_havana	protein_coding
TBC1D20	ENSG00000125875	20	-462553	27073	ensembl_havana	protein_coding
TBC1D21	ENSG00000167139	15	73873607	15606	ensembl_havana	protein_coding
TBC1D22A	ENSG00000054611	22	46762616	413082	ensembl_havana	protein_coding
TBC1D22B	ENSG00000065491	6	37257771	75198	ensembl_havana	protein_coding
TBC1D23	ENSG00000036054	3	100260999	64251	ensembl_havana	protein_coding
TBC1D24	ENSG00000162065	16	2475050	34509	ensembl_havana	protein_coding
TBC1D25	ENSG00000068354	X	48539456	23152	ensembl_havana	protein_coding
TBC1D26	ENSG00000214946	17	15732246	16945	ensembl_havana	protein_coding
TBC1D28	ENSG00000189375	17	-18661950	26944	ensembl_havana	protein_coding
TBC1D29	ENSG00000266733	17	30557111	6381	ensembl_havana	protein_coding
TBC1D2B	ENSG00000167202	15	-78077724	93688	ensembl_havana	protein_coding
TBC1D3	ENSG00000274611	17	-38192541	10882	ensembl_havana	protein_coding
TBC1D30	ENSG00000111490	12	64781192	99839	ensembl_havana	protein_coding
TBC1D31	ENSG00000156787	8	123041967	110185	ensembl_havana	protein_coding
TBC1D32	ENSG00000146350	6	-121334745	255251	ensembl_havana	protein_coding
TBC1D3B	ENSG00000274808	17	-36176636	10955	ensembl_havana	protein_coding
TBC1D3C	ENSG00000278299	17	-38068592	10899	ensembl_havana	protein_coding
TBC1D3D	ENSG00000274419	17	38003975	10926	ensembl_havana	protein_coding
TBC1D3E	ENSG00000278599	17	38127950	10911	havana	protein_coding
TBC1D3F	ENSG00000275954	17	-36439566	10948	havana	protein_coding
TBC1D3G	ENSG00000260287	17	36323883	10875	ensembl_havana	protein_coding
TBC1D3H	ENSG00000274226	17	-36388423	10892	ensembl_havana	protein_coding
TBC1D3I	ENSG00000274933	17	-36264553	11097	ensembl_havana	protein_coding
TBC1D3K	ENSG00000273513	17	37924414	10950	ensembl_havana	protein_coding
TBC1D3L	ENSG00000274512	17	-37989048	11076	ensembl_havana	protein_coding
TBC1D4	ENSG00000136111	13	-75482114	197449	ensembl_havana	protein_coding
TBC1D5	ENSG00000131374	3	-18444817	1287655	ensembl_havana	protein_coding
TBC1D7	ENSG00000145979	6	-13328583	62041	ensembl_havana	protein_coding
TBC1D8	ENSG00000204634	2	-101252866	245249	ensembl_havana	protein_coding
TBC1D8B	ENSG00000133138	X	106802679	73465	ensembl_havana	protein_coding
TBC1D9	ENSG00000109436	4	-140756120	135355	ensembl_havana	protein_coding
TBC1D9B	ENSG00000197226	5	-179907859	45793	ensembl_havana	protein_coding
TBCA	ENSG00000171530	5	-77868780	177614	ensembl_havana	protein_coding
TBCB	ENSG00000105254	19	36114288	11658	ensembl_havana	protein_coding
TBCC	ENSG00000124659	6	-42746096	1615	ensembl_havana	protein_coding
TBCCD1	ENSG00000113838	3	-186570543	24470	ensembl_havana	protein_coding
TBCD	ENSG00000141556	17	82752063	193858	ensembl_havana	protein_coding
TBCE	ENSG00000116957	1	235367359	81608	ensembl_havana	protein_coding
TBCEL	ENSG00000154114	11	121024071	66703	ensembl_havana	protein_coding
TBCK	ENSG00000145348	4	-106321495	279896	ensembl_havana	protein_coding
TBK1	ENSG00000183735	12	64451879	50228	ensembl_havana	protein_coding
TBKBP1	ENSG00000198933	17	47694080	17969	ensembl_havana	protein_coding
TBL1X	ENSG00000101849	X	9463294	256448	ensembl_havana	protein_coding
TBL1XR1	ENSG00000177565	3	-177228000	208660	ensembl_havana	protein_coding
TBL1Y	ENSG00000092377	Y	6910685	180997	ensembl_havana	protein_coding
TBL2	ENSG00000106638	7	-73578791	9859	ensembl_havana	protein_coding
TBL3	ENSG00000183751	16	1972036	10896	ensembl_havana	protein_coding
TBP	ENSG00000112592	6	170554301	18568	ensembl_havana	protein_coding
TBPL1	ENSG00000028839	6	133952169	38262	ensembl_havana	protein_coding
TBPL2	ENSG00000182521	14	-55456726	43185	ensembl_havana	protein_coding
TBR1	ENSG00000136535	2	161416093	9776	ensembl_havana	protein_coding
TBRG1	ENSG00000154144	11	124622835	12562	ensembl_havana	protein_coding
TBRG4	ENSG00000136270	7	-45112047	11947	ensembl_havana	protein_coding
TBX1	ENSG00000184058	22	19756702	26890	ensembl_havana	protein_coding
TBX10	ENSG00000167800	11	-67639560	8257	ensembl_havana	protein_coding
TBX15	ENSG00000092607	1	-118989556	106510	ensembl_havana	protein_coding
TBX18	ENSG00000112837	6	-84764519	77168	ensembl_havana	protein_coding
TBX19	ENSG00000143178	1	168281039	33386	ensembl_havana	protein_coding
TBX2	ENSG00000121068	17	61399895	9570	ensembl_havana	protein_coding
TBX20	ENSG00000164532	7	-35254147	51717	ensembl_havana	protein_coding
TBX21	ENSG00000073861	17	47733243	12875	ensembl_havana	protein_coding
TBX22	ENSG00000122145	X	80014755	17013	ensembl_havana	protein_coding
TBX3	ENSG00000135111	12	-114684164	13910	ensembl_havana	protein_coding
TBX4	ENSG00000121075	17	61452403	32706	ensembl_havana	protein_coding
TBX5	ENSG00000089225	12	-114408442	54511	ensembl_havana	protein_coding
TBX6	ENSG00000149922	16	-30091887	6094	ensembl_havana	protein_coding
TBXA2R	ENSG00000006638	19	-3606840	12334	ensembl_havana	protein_coding
TBXAS1	ENSG00000059377	7	139777050	243274	ensembl_havana	protein_coding
TC2N	ENSG00000165929	14	-91867536	87785	ensembl_havana	protein_coding
TCAF1	ENSG00000198420	7	-143902198	50823	ensembl_havana	protein_coding
TCAF2	ENSG00000170379	7	143620949	109459	ensembl_havana	protein_coding
TCAIM	ENSG00000179152	3	44338118	71332	ensembl_havana	protein_coding
TCAP	ENSG00000173991	17	39664186	2368	ensembl_havana	protein_coding
TCEA1	ENSG00000187735	8	-54022529	55977	ensembl_havana	protein_coding
TCEA2	ENSG00000171703	20	64049835	22511	ensembl_havana	protein_coding
TCEA3	ENSG00000204219	1	-23424740	43679	ensembl_havana	protein_coding
TCEAL1	ENSG00000172465	X	103628703	2249	ensembl_havana	protein_coding
TCEAL2	ENSG00000184905	X	102125687	2023	ensembl_havana	protein_coding
TCEAL3	ENSG00000196507	X	103607450	22239	ensembl_havana	protein_coding
TCEAL4	ENSG00000133142	X	103576230	11505	ensembl_havana	protein_coding
TCEAL5	ENSG00000204065	X	-103276872	3181	ensembl_havana	protein_coding
TCEAL6	ENSG00000204071	X	-102142970	2494	ensembl_havana	protein_coding
TCEAL7	ENSG00000182916	X	103330195	2130	ensembl_havana	protein_coding
TCEAL8	ENSG00000180964	X	-103255203	2208	ensembl_havana	protein_coding
TCEAL9	ENSG00000185222	X	103356451	1999	ensembl	protein_coding
TCEANC	ENSG00000176896	X	13653188	28775	ensembl_havana	protein_coding
TCEANC2	ENSG00000116205	1	54053586	58932	ensembl_havana	protein_coding
TCERG1	ENSG00000113649	5	146447310	64650	ensembl_havana	protein_coding
TCERG1L	ENSG00000176769	10	-131311721	219330	ensembl_havana	protein_coding
TCF12	ENSG00000140262	15	56918622	380658	ensembl_havana	protein_coding
TCF15	ENSG00000125878	20	-610398	6601	ensembl_havana	protein_coding
TCF19	ENSG00000137310	6	31158541	8617	ensembl_havana	protein_coding
TCF20	ENSG00000100207	22	-42343616	183603	ensembl_havana	protein_coding
TCF21	ENSG00000118526	6	133889137	6415	ensembl_havana	protein_coding
TCF23	ENSG00000163792	2	27149003	7970	ensembl_havana	protein_coding
TCF24	ENSG00000261787	8	-66962590	16089	ensembl_havana	protein_coding
TCF25	ENSG00000141002	16	89873569	40057	ensembl_havana	protein_coding
TCF3	ENSG00000071564	19	-1652605	43315	ensembl_havana	protein_coding
TCF4	ENSG00000196628	18	-55664787	442456	ensembl_havana	protein_coding
TCF7	ENSG00000081059	5	134114710	37154	ensembl_havana	protein_coding
TCF7L1	ENSG00000152284	2	85133409	176978	ensembl_havana	protein_coding
TCF7L2	ENSG00000148737	10	112950249	217428	ensembl_havana	protein_coding
TCFL5	ENSG00000101190	20	-62861763	20648	ensembl_havana	protein_coding
TCHH	ENSG00000159450	1	-152115454	9137	ensembl_havana	protein_coding
TCHHL1	ENSG00000182898	1	-152089064	4920	ensembl_havana	protein_coding
TCHP	ENSG00000139437	12	109900263	83577	ensembl_havana	protein_coding
TCIRG1	ENSG00000110719	11	68039015	11879	ensembl_havana	protein_coding
TCL1A	ENSG00000100721	14	-95714196	4229	ensembl_havana	protein_coding
TCL1B	ENSG00000213231	14	95686416	6226	ensembl_havana	protein_coding
TCN1	ENSG00000134827	11	-59866575	13775	ensembl_havana	protein_coding
TCN2	ENSG00000185339	22	30606837	20440	ensembl_havana	protein_coding
TCOF1	ENSG00000070814	5	150357638	42669	ensembl_havana	protein_coding
TCP1	ENSG00000120438	6	-159789749	11251	ensembl_havana	protein_coding
TCP10	ENSG00000203690	6	-167384510	27479	ensembl_havana	protein_coding
TCP10L	ENSG00000242220	21	-32587373	12532	ensembl_havana	protein_coding
TCP10L2	ENSG00000166984	6	167146413	50499	ensembl_havana	protein_coding
TCP11	ENSG00000124678	6	-35148610	30539	ensembl_havana	protein_coding
TCP11L1	ENSG00000176148	11	33039416	66526	ensembl_havana	protein_coding
TCP11L2	ENSG00000166046	12	106301928	45086	ensembl_havana	protein_coding
TCP11X2	ENSG00000215029	X	-102471812	97184	ensembl_havana	protein_coding
TCTA	ENSG00000145022	3	49412205	4269	ensembl_havana	protein_coding
TCTE1	ENSG00000146221	6	-44297688	18945	ensembl_havana	protein_coding
TCTE3	ENSG00000184786	6	-169751587	11473	ensembl_havana	protein_coding
TCTEX1D1	ENSG00000152760	1	66752458	26328	ensembl_havana	protein_coding
TCTEX1D2	ENSG00000213123	3	-196318299	27080	ensembl_havana	protein_coding
TCTEX1D4	ENSG00000188396	1	-44806675	762	ensembl_havana	protein_coding
TCTN1	ENSG00000204852	12	110614026	35403	ensembl_havana	protein_coding
TCTN2	ENSG00000168778	12	123671112	37290	ensembl_havana	protein_coding
TCTN3	ENSG00000119977	10	-95694143	30747	ensembl_havana	protein_coding
TDG	ENSG00000139372	12	103965803	23070	ensembl_havana	protein_coding
TDGF1	ENSG00000241186	3	46574533	7929	ensembl_havana	protein_coding
TDO2	ENSG00000151790	4	155854737	65668	ensembl_havana	protein_coding
TDP1	ENSG00000042088	14	89954938	89829	ensembl_havana	protein_coding
TDP2	ENSG00000111802	6	-24667033	17056	ensembl_havana	protein_coding
TDRD1	ENSG00000095627	10	114179269	53034	ensembl_havana	protein_coding
TDRD10	ENSG00000163239	1	154502218	45928	ensembl_havana	protein_coding
TDRD12	ENSG00000173809	19	32719752	109827	ensembl_havana	protein_coding
TDRD15	ENSG00000218819	2	21123916	19355	ensembl_havana	protein_coding
TDRD3	ENSG00000083544	13	60396456	177421	ensembl_havana	protein_coding
TDRD5	ENSG00000162782	1	179591612	99659	ensembl_havana	protein_coding
TDRD6	ENSG00000180113	6	46687874	16444	ensembl_havana	protein_coding
TDRD7	ENSG00000196116	9	97411949	84175	ensembl_havana	protein_coding
TDRD9	ENSG00000156414	14	103928461	124205	ensembl_havana	protein_coding
TDRKH	ENSG00000182134	1	-151791416	21309	ensembl_havana	protein_coding
TDRP	ENSG00000180190	8	-545781	55989	ensembl_havana	protein_coding
TEAD1	ENSG00000187079	11	12674590	269892	ensembl_havana	protein_coding
TEAD2	ENSG00000074219	19	-49362457	21862	ensembl_havana	protein_coding
TEAD3	ENSG00000007866	6	-35497076	23479	ensembl_havana	protein_coding
TEAD4	ENSG00000197905	12	2959329	81343	ensembl_havana	protein_coding
TEC	ENSG00000135605	4	-48269864	134081	ensembl_havana	protein_coding
TECPR1	ENSG00000205356	7	-98252251	37627	ensembl_havana	protein_coding
TECPR2	ENSG00000196663	14	102362962	139518	ensembl_havana	protein_coding
TECR	ENSG00000099797	19	14517084	48895	ensembl_havana	protein_coding
TECRL	ENSG00000205678	4	-64409468	134211	ensembl_havana	protein_coding
TECTA	ENSG00000109927	11	121101172	90320	ensembl_havana	protein_coding
TECTB	ENSG00000119913	10	112283734	21300	ensembl_havana	protein_coding
TEDDM1	ENSG00000203730	1	-182400616	2499	ensembl_havana	protein_coding
TEF	ENSG00000167074	22	41367332	31993	ensembl_havana	protein_coding
TEFM	ENSG00000172171	17	-30906820	9484	ensembl_havana	protein_coding
TEK	ENSG00000120156	9	27109140	121034	ensembl_havana	protein_coding
TEKT1	ENSG00000167858	17	-6831761	42628	ensembl_havana	protein_coding
TEKT2	ENSG00000092850	1	36084074	4200	ensembl_havana	protein_coding
TEKT3	ENSG00000125409	17	-15341641	37830	ensembl_havana	protein_coding
TEKT4	ENSG00000163060	2	94871432	5396	ensembl_havana	protein_coding
TEKT5	ENSG00000153060	16	-10694945	67444	ensembl_havana	protein_coding
TELO2	ENSG00000100726	16	1493343	17113	ensembl_havana	protein_coding
TEN1	ENSG00000257949	17	75979219	21366	ensembl_havana	protein_coding
TEN1-CDK3	ENSG00000261408	17	75979230	26768	havana	protein_coding
TENM1	ENSG00000009694	X	-124963817	587914	ensembl_havana	protein_coding
TENM2	ENSG00000145934	5	167284798	979358	havana	protein_coding
TENM3	ENSG00000218336	4	182143986	659037	havana	protein_coding
TENM4	ENSG00000149256	11	-79440948	788117	havana	protein_coding
TEP1	ENSG00000129566	14	-20413429	47762	ensembl_havana	protein_coding
TEPP	ENSG00000159648	16	57976434	11681	ensembl_havana	protein_coding
TEPSIN	ENSG00000167302	17	-81239091	10814	ensembl_havana	protein_coding
TERB1	ENSG00000249961	16	-66801620	46644	ensembl_havana	protein_coding
TERB2	ENSG00000167014	15	44956701	22527	ensembl_havana	protein_coding
TERF1	ENSG00000147601	8	73008863	39258	ensembl_havana	protein_coding
TERF2	ENSG00000132604	16	-69408571	53010	ensembl_havana	protein_coding
TERF2IP	ENSG00000166848	16	75647785	114086	ensembl_havana	protein_coding
TERT	ENSG00000164362	5	-1295069	41922	ensembl_havana	protein_coding
TES	ENSG00000135269	7	116210492	48290	ensembl_havana	protein_coding
TESC	ENSG00000088992	12	-117099479	60556	ensembl_havana	protein_coding
TESK1	ENSG00000107140	9	35605304	4736	ensembl_havana	protein_coding
TESK2	ENSG00000070759	1	-45491166	147283	ensembl_havana	protein_coding
TESMIN	ENSG00000132749	11	-68751564	44124	ensembl_havana	protein_coding
TESPA1	ENSG00000135426	12	-54984746	36728	ensembl_havana	protein_coding
TET1	ENSG00000138336	10	68560655	133826	ensembl_havana	protein_coding
TET2	ENSG00000168769	4	105145874	133941	ensembl_havana	protein_coding
TET3	ENSG00000187605	2	73986403	121772	ensembl_havana	protein_coding
TEX10	ENSG00000136891	9	-100352939	50862	ensembl_havana	protein_coding
