Gene stable ID	Gene name	Chromosome name	Gene start	Gene end	Strand
ENSG00000162631	NTNG1	1	107140007	107483458	1
ENSG00000262221	KRTAP9-7	CHR_HSCHR17_6_CTG4	41264289	41265327	1
ENSG00000101152	DNAJC5	20	63895182	63936031	1
ENSG00000162490	DRAXIN	1	11691729	11725857	1
ENSG00000127324	TSPAN8	12	71125085	71441898	-1
ENSG00000163840	DTX3L	3	122564238	122575203	1
ENSG00000187005	KRTAP21-1	21	30754830	30755428	-1
ENSG00000153006	SREK1IP1	5	64718144	64768685	-1
ENSG00000151353	TMEM18	2	667335	677439	-1
ENSG00000243279	PRAF2	X	49071156	49074071	-1
ENSG00000212938	KRTAP6-3	21	30592440	30593075	1
ENSG00000163081	CCDC140	2	222298147	222305217	1
ENSG00000175274	TP53I11	11	44885903	44951306	-1
ENSG00000187961	KLHL17	1	960587	965715	1
ENSG00000164708	PGAM2	7	44062727	44065587	-1
ENSG00000165997	ARL5B	10	18659405	18681639	1
ENSG00000242110	AMACR	5	33986178	34008108	-1
ENSG00000182631	RXFP3	5	33936386	33938237	1
ENSG00000144320	LNPK	2	175923892	176002839	-1
ENSG00000152520	PAN3	13	28138506	28295335	1
ENSG00000176532	PRR15	7	29563811	29567295	1
ENSG00000235017	C2	CHR_HSCHR6_MHC_COX_CTG1	31885329	31933220	1
ENSG00000173567	ADGRF3	2	26308173	26346817	-1
ENSG00000122025	FLT3	13	28003274	28100592	-1
ENSG00000188092	GPR89B	1	147928393	147993521	1
ENSG00000172046	USP19	3	49108046	49120938	-1
ENSG00000128159	TUBGCP6	22	50217689	50244992	-1
ENSG00000166069	TMCO5A	15	37921939	37967724	1
ENSG00000142694	EVA1B	1	36322031	36324154	-1
ENSG00000049769	PPP1R3F	X	49269843	49301461	1
ENSG00000232839	TRIM39	CHR_HSCHR6_MHC_DBB_CTG1	30316726	30333982	1
ENSG00000044459	CNTLN	9	17134982	17503923	1
ENSG00000178295	GEN1	2	17753858	17788941	1
ENSG00000069206	ADAM7	8	24440930	24526970	1
ENSG00000121634	GJA8	1	147907956	147909257	1
ENSG00000177595	PIDD1	11	799179	809753	-1
ENSG00000278461	MRPS36	CHR_HSCHR5_2_CTG1_1	69217760	69230127	1
ENSG00000180999	C1orf105	1	172420688	172468831	1
ENSG00000163156	SCNM1	1	151156664	151170297	1
ENSG00000143110	C1orf162	1	111473792	111478512	1
ENSG00000167232	ZNF91	19	23304991	23395560	-1
ENSG00000100276	RASL10A	22	29312933	29319679	-1
ENSG00000248099	INSL3	19	17816512	17821574	-1
ENSG00000144395	CCDC150	2	196639554	196763490	1
ENSG00000104976	SNAPC2	19	7920316	7923250	1
ENSG00000115541	HSPE1	2	197499994	197503457	1
ENSG00000196081	ZNF724	19	23221599	23250390	-1
ENSG00000205882	DEFB134	8	11993174	11996312	-1
ENSG00000127561	SYNGR3	16	1989660	1994275	1
ENSG00000144481	TRPM8	2	233917398	234019522	1
ENSG00000149792	MRPL49	11	65122183	65127371	1
ENSG00000174748	RPL15	3	23916545	23923692	1
ENSG00000136378	ADAMTS7	15	78759203	78811431	-1
ENSG00000174738	NR1D2	3	23945260	23980618	1
ENSG00000163273	NPPC	2	231921820	231926403	-1
ENSG00000174448	STARD6	18	54324358	54357964	-1
ENSG00000206505	HLA-A	CHR_HSCHR6_MHC_QBL_CTG1	29930625	29999286	1
ENSG00000278738	KIR2DL1	CHR_HSCHR19LRC_COX1_CTG3_1	54701102	54715618	1
ENSG00000125648	SLC25A23	19	6436079	6465203	-1
ENSG00000174938	SEZ6L2	16	29871159	29899547	-1
ENSG00000180053	NKX2-6	8	23702451	23706598	-1
ENSG00000168000	BSCL2	11	62690275	62709845	-1
ENSG00000179930	ZNF648	1	182054570	182061712	-1
ENSG00000214753	HNRNPUL2	11	62712630	62727349	-1
ENSG00000181626	ANKRD62	18	12093853	12129749	1
ENSG00000168582	CRYGA	2	208160740	208163576	-1
ENSG00000185164	NOMO2	16	18417325	18562211	-1
ENSG00000107099	DOCK8	9	214854	465259	1
ENSG00000101292	PROKR2	20	5302040	5314369	-1
ENSG00000226603	LY6G6D	CHR_HSCHR6_MHC_COX_CTG1	31694313	31705325	1
ENSG00000185038	MROH2A	2	233775679	233833423	1
ENSG00000228605	GPANK1	CHR_HSCHR6_MHC_SSTO_CTG1	31651971	31657032	-1
ENSG00000196911	KPNA5	6	116681187	116741866	1
ENSG00000231925	TAPBP	6	33299694	33314387	-1
ENSG00000205754	SLCO1B7	12	21015696	21092745	1
ENSG00000176595	KBTBD11	8	1973878	2006936	1
ENSG00000133460	SLC2A11	22	23856703	23886309	1
ENSG00000275619	GON7	CHR_HSCHR14_7_CTG1	93202894	93207094	-1
ENSG00000278555	LILRB4	CHR_HSCHR19LRC_COX1_CTG3_1	54594151	54602395	1
ENSG00000173457	PPP1R14B	11	64244480	64246941	-1
ENSG00000006327	TNFRSF12A	16	3018445	3022383	1
ENSG00000167723	TRPV3	17	3510502	3557995	-1
ENSG00000103653	CSK	15	74782057	74803198	1
ENSG00000106648	GALNTL5	7	151956379	152019934	1
ENSG00000160949	TONSL	8	144428775	144444444	-1
ENSG00000227720	PPP1R11	CHR_HSCHR6_MHC_DBB_CTG1	30057032	30060656	1
ENSG00000276418	AC036214.3	8	79918860	80080775	-1
ENSG00000155792	DEPTOR	8	119873717	120050913	1
ENSG00000237763	AMY1A	1	103655290	103664554	1
ENSG00000274779	NOMO1	CHR_HSCHR16_1_CTG1	15317897	15380303	-1
ENSG00000180090	OR3A1	17	3291017	3298360	-1
ENSG00000167994	RAB3IL1	11	61897301	61920269	-1
ENSG00000152926	ZNF117	7	64971776	65006684	-1
ENSG00000126005	MMP24-AS1	20	35201745	35278131	-1
ENSG00000179094	PER1	17	8140472	8156506	-1
ENSG00000275599	GU182352.2	CHR_HSCHR19KIR_GRC212_AB_HAP_CTG3_1	54843950	54858409	1
ENSG00000088833	NSFL1C	20	1442162	1473842	-1
ENSG00000206506	HLA-G	CHR_HSCHR6_MHC_QBL_CTG1	29824140	29828314	1
ENSG00000116985	BMP8B	1	39757182	39788861	-1
ENSG00000262473	GART	CHR_HSCHR21_4_CTG1_1	33508081	33521016	-1
ENSG00000163093	BBS5	2	169479178	169506655	1
ENSG00000267314	AC104532.1	19	5904841	5914707	1
ENSG00000164828	SUN1	7	816615	896435	1
ENSG00000129103	SUMF2	7	56064002	56080670	1
ENSG00000091039	OSBPL8	12	76351797	76559809	-1
ENSG00000163206	SMCP	1	152878317	152885047	1
ENSG00000115816	CEBPZ	2	37201612	37231713	-1
ENSG00000197134	ZNF257	19	22052452	22091480	1
ENSG00000113838	TBCCD1	3	186546073	186570543	-1
ENSG00000135473	PAN2	12	56316223	56334053	-1
ENSG00000170266	GLB1	3	32996608	33097230	-1
ENSG00000226215	APOM	CHR_HSCHR6_MHC_MCF_CTG1	31728695	31734489	1
ENSG00000198815	FOXJ3	1	42176539	42335877	-1
ENSG00000140632	GLYR1	16	4803203	4847342	-1
ENSG00000164776	PHKG1	7	56080283	56092996	-1
ENSG00000107798	LIPA	10	89213569	89414557	-1
ENSG00000204010	IFIT1B	10	89378056	89385205	1
ENSG00000235942	LCE6A	1	152842868	152843983	1
ENSG00000273331	TM4SF19-TCTEX1D2	3	196316082	196338373	-1
ENSG00000157890	MEGF11	15	65895079	66253747	-1
ENSG00000088812	ATRN	20	3471040	3651122	1
ENSG00000111832	RWDD1	6	116571367	116597675	1
ENSG00000006118	TMEM132A	11	60924463	60937159	1
ENSG00000281630	MUC20	CHR_HSCHR3_7_CTG3	195720361	195740062	1
ENSG00000179059	ZFP42	4	187995771	188005050	1
ENSG00000213123	TCTEX1D2	3	196291219	196318299	-1
ENSG00000179148	ALOXE3	17	8095900	8119047	-1
ENSG00000278207	KIR2DL1	CHR_HSCHR19KIR_G248_BA2_HAP_CTG3_1	54814235	54828734	1
ENSG00000277236	CCL14	CHR_HSCHR17_7_CTG4	35983323	35987036	-1
ENSG00000100342	APOL1	22	36253010	36267530	1
ENSG00000176428	VPS37D	7	73667825	73672112	1
ENSG00000242366	UGT1A8	2	233617645	233773310	1
ENSG00000165591	FAAH2	X	57286706	57489196	1
ENSG00000223687	ZNF311	CHR_HSCHR6_MHC_COX_CTG1	28991375	29001915	-1
ENSG00000259224	SLC35G6	17	7481332	7483496	1
ENSG00000037637	FBXO42	1	16246839	16352454	-1
ENSG00000275848	KIR2DL4	CHR_HSCHR19KIR_G248_BA2_HAP_CTG3_1	54848033	54858928	1
ENSG00000174282	ZBTB4	17	7459366	7484263	-1
ENSG00000262795	IFNGR2	CHR_HSCHR21_4_CTG1_1	33410836	33488905	1
ENSG00000117154	IGSF21	1	18107746	18378483	1
ENSG00000276781	CHGA	CHR_HSCHR14_7_CTG1	92923080	92935293	1
ENSG00000205861	PCOTH	13	23888889	23897263	1
ENSG00000205670	SMIM11A	21	34375480	34407866	1
ENSG00000123545	NDUFAF4	6	96889313	96897881	-1
ENSG00000177994	C2orf73	2	54330034	54383742	1
ENSG00000027001	MIPEP	13	23730189	23889419	-1
ENSG00000082146	STRADB	2	201387858	201480846	1
ENSG00000105519	CAPS	19	5911707	5915877	1
ENSG00000243135	UGT1A3	2	233729108	233773299	1
ENSG00000125354	6-Sep	X	119615724	119693370	-1
ENSG00000242515	UGT1A10	2	233636454	233773305	1
ENSG00000071462	BUD23	7	73683025	73705161	1
ENSG00000136040	PLXNC1	12	94148723	94307675	1
ENSG00000222018	C21orf140	21	34400317	34401072	-1
ENSG00000185404	SP140L	2	230327184	230403732	1
ENSG00000139372	TDG	12	103965804	103988874	1
ENSG00000085788	DDHD2	8	38225218	38275558	1
ENSG00000068400	GRIPAP1	X	48973720	49002264	-1
ENSG00000274920	KIR3DL1	CHR_HSCHR19KIR_G248_BA2_HAP_CTG3_1	54860886	54875194	1
ENSG00000205863	C1QTNF9B	13	23890525	23902655	-1
ENSG00000031823	RANBP3	19	5916139	5978142	-1
ENSG00000221954	OR4C12	11	49981473	49982535	-1
ENSG00000100410	PHF5A	22	41459717	41468725	-1
ENSG00000155438	NIFK	2	121726945	121736923	-1
ENSG00000167487	KLHL26	19	18636965	18671714	1
ENSG00000129451	KLK10	19	51012739	51020175	-1
ENSG00000128694	OSGEPL1	2	189746660	189763227	-1
ENSG00000137274	BPHL	6	3118374	3153578	1
ENSG00000149196	HIKESHI	11	86302211	86345931	1
ENSG00000164935	DCSTAMP	8	104339087	104356689	1
ENSG00000007047	MARK4	19	45079288	45305283	1
ENSG00000196497	IPO4	14	24180219	24188964	-1
ENSG00000171621	SPSB1	1	9292880	9369532	1
ENSG00000107317	PTGDS	9	136975092	136981742	1
ENSG00000141376	BCAS3	17	60677453	61392838	1
ENSG00000167074	TEF	22	41367333	41399326	1
ENSG00000172061	LRRC15	3	194355247	194369743	-1
ENSG00000128585	MKLN1	7	131110096	131496636	1
ENSG00000167964	RAB26	16	2140803	2154165	1
ENSG00000110958	PTGES3	12	56663341	56688408	-1
ENSG00000196586	MYO6	6	75749192	75919537	1
ENSG00000276600	RAB7B	1	205976740	206003461	-1
ENSG00000113742	CPEB4	5	173888280	173961976	1
ENSG00000176974	SHMT1	17	18327860	18363563	-1
ENSG00000169599	NFU1	2	69395750	69437628	-1
ENSG00000124391	IL17C	16	88638591	88640473	1
ENSG00000204913	LRRC3C	17	39941474	39944747	1
ENSG00000275183	LENG9	19	54461796	54463711	-1
ENSG00000117984	CTSD	11	1752752	1764573	-1
ENSG00000103150	MLYCD	16	83899126	83927026	1
ENSG00000180998	GPR137C	14	52553148	52637713	1
ENSG00000017483	SLC38A5	X	48458537	48470256	-1
ENSG00000241598	KRTAP5-4	11	1620958	1622138	-1
ENSG00000185860	CCDC190	1	162824458	162868815	-1
ENSG00000126945	HNRNPH2	X	101408295	101414133	1
ENSG00000174586	ZNF497	19	58354357	58362848	-1
ENSG00000118113	MMP8	11	102711795	102727050	-1
ENSG00000138435	CHRNA1	2	174747592	174787935	-1
ENSG00000113368	LMNB1	5	126776623	126837020	1
ENSG00000115267	IFIH1	2	162267079	162318703	-1
ENSG00000184545	DUSP8	11	1554044	1571920	-1
ENSG00000150760	DOCK1	10	126905409	127452517	1
ENSG00000167283	ATP5L	11	118401154	118431496	1
ENSG00000133313	CNDP2	18	74495816	74523454	1
ENSG00000011258	MBTD1	17	51177425	51260163	-1
ENSG00000169154	GOT1L1	8	37934281	37940129	-1
ENSG00000010704	HFE	6	26087281	26098343	1
ENSG00000106018	VIPR2	7	159028175	159144957	-1
ENSG00000278637	HIST1H4A	6	26021679	26021990	1
ENSG00000275714	HIST1H3A	6	26020490	26020900	1
ENSG00000066135	KDM4A	1	43650158	43705515	1
ENSG00000186891	TNFRSF18	1	1203508	1206691	-1
ENSG00000188306	LRRIQ4	3	169821922	169837775	1
ENSG00000167619	TMEM145	19	42313325	42325062	1
ENSG00000135299	ANKRD6	6	89433170	89633834	1
ENSG00000164107	HAND2	4	173524969	173530229	-1
ENSG00000123095	BHLHE41	12	26120026	26125127	-1
ENSG00000178342	KCNG2	18	79863668	79900184	1
ENSG00000139266	9-Mar	12	57755098	57760407	1
ENSG00000108423	TUBD1	17	59859482	59892945	-1
ENSG00000137197	CDSN	CHR_HSCHR6_MHC_COX_CTG1	31107584	31112941	-1
ENSG00000142396	AC020915.1	19	58305319	58315663	1
ENSG00000049323	LTBP1	2	32946972	33399509	1
ENSG00000204487	LTB	CHR_HSCHR6_MHC_COX_CTG1	31567961	31569928	-1
ENSG00000163507	KIAA1524	3	108549869	108589644	-1
ENSG00000140522	RLBP1	15	89209869	89221751	-1
ENSG00000169139	UBE2V2	8	48008400	48064708	1
ENSG00000100154	TTC28	22	27978014	28679865	-1
ENSG00000229295	HLA-DPB1	CHR_HSCHR6_MHC_MANN_CTG1	33230030	33241311	1
ENSG00000155719	OTOA	16	21678514	21760729	1
ENSG00000261915	AC026954.2	17	7312661	7319174	-1
ENSG00000180957	PITPNB	22	27851669	27920134	-1
ENSG00000180398	MCFD2	2	46901870	46941855	-1
ENSG00000107262	BAG1	9	33247820	33264720	-1
ENSG00000232308	DPCR1	CHR_HSCHR6_MHC_COX_CTG1	30930703	30943914	1
ENSG00000143106	PSMA5	1	109399031	109426427	-1
ENSG00000239672	NME1	17	51153536	51162428	1
ENSG00000175315	CST6	11	66011841	66013505	1
ENSG00000152082	MZT2B	2	130181737	130190729	1
ENSG00000073921	PICALM	11	85957684	86069882	-1
ENSG00000132522	GPS2	17	7311324	7315564	-1
ENSG00000167771	RCOR2	11	63911221	63916844	-1
ENSG00000189306	RRP7A	22	42509968	42519802	-1
ENSG00000105227	PRX	19	40393768	40413366	-1
ENSG00000178982	EIF3K	19	38619082	38636955	1
ENSG00000009830	POMT2	14	77274956	77320884	-1
ENSG00000188324	OR6C6	12	55293988	55296569	-1
ENSG00000006015	C19orf60	19	18588685	18592336	1
ENSG00000121578	B4GALT4	3	119211732	119241103	-1
ENSG00000137414	FAM8A1	6	17600355	17611719	1
ENSG00000115694	STK25	2	241492674	241509730	-1
ENSG00000198457	CYP21A2	CHR_HSCHR6_MHC_SSTO_CTG1	32030953	32034322	1
ENSG00000184005	ST6GALNAC3	1	76074719	76634601	1
ENSG00000148803	FUOM	10	133355154	133358035	-1
ENSG00000134243	SORT1	1	109309568	109397951	-1
ENSG00000146094	DOK3	5	177501907	177511274	-1
ENSG00000156675	RAB11FIP1	8	37858618	37899467	-1
ENSG00000076382	SPAG5	17	28577565	28599279	-1
ENSG00000132635	PCED1A	20	2835314	2841190	-1
ENSG00000206297	TAP1	CHR_HSCHR6_MHC_QBL_CTG1	32773904	32782673	-1
ENSG00000187257	RSBN1L	7	77696443	77783022	1
ENSG00000166963	MAP1A	15	43510958	43531620	1
ENSG00000186090	HTR3D	3	184031544	184039369	1
ENSG00000166278	C2	6	31897785	31945672	1
ENSG00000070759	TESK2	1	45343883	45491166	-1
ENSG00000112851	ERBIN	5	65926475	66082549	1
ENSG00000273494	PANK4	CHR_HSCHR1_1_CTG3	2508533	2526600	-1
ENSG00000120254	MTHFD1L	6	150865549	151101887	1
ENSG00000198546	ZNF511	10	133308475	133313162	1
ENSG00000169026	MFSD7	4	681829	689441	-1
ENSG00000145850	TIMD4	5	156919282	156963255	-1
ENSG00000235034	C19orf81	19	50649445	50659310	1
ENSG00000144674	GOLGA4	3	37243177	37366751	1
ENSG00000007216	SLC13A2	17	28473293	28497781	1
ENSG00000155622	XAGE2	X	52369030	52375680	1
ENSG00000134970	TMED7	5	115613508	115632992	-1
ENSG00000206489	PPP1R10	CHR_HSCHR6_MHC_QBL_CTG1	30589896	30608107	-1
ENSG00000148153	INIP	9	112683926	112718236	-1
ENSG00000165828	PRAP1	10	133347146	133352683	1
ENSG00000175376	EIF1AD	11	65996545	66002176	-1
ENSG00000145075	CCDC39	3	180602858	180871005	-1
ENSG00000244395	RBMY1D	Y	21880076	21894526	-1
ENSG00000232541	COL11A2	CHR_HSCHR6_MHC_SSTO_CTG1	33302792	33329578	-1
ENSG00000153113	CAST	5	96525267	96779595	1
ENSG00000168291	PDHB	3	58427630	58433857	-1
ENSG00000121774	KHDRBS1	1	32013829	32060850	1
ENSG00000196372	ASB13	10	5638867	5666595	-1
ENSG00000186487	MYT1L	2	1789113	2331260	-1
ENSG00000198399	ITSN2	2	24202864	24360714	-1
ENSG00000224608	HLA-B	CHR_HSCHR6_MHC_MANN_CTG1	31312948	31400264	-1
ENSG00000138769	CDKL2	4	75578005	75630716	-1
ENSG00000005381	MPO	17	58269856	58280935	-1
ENSG00000181163	NPM1	5	171387116	171411137	1
ENSG00000186205	1-Mar	1	220786759	220819657	1
ENSG00000072518	MARK2	11	63838928	63911019	1
ENSG00000169379	ARL13B	3	93980139	94055668	1
ENSG00000169994	MYO7B	2	127535802	127637729	1
ENSG00000092871	RFFL	17	35005990	35089319	-1
ENSG00000276072	AATF	CHR_HSCHR17_7_CTG4	36950708	37058704	1
ENSG00000140577	CRTC3	15	90529925	90645345	1
ENSG00000249156	AC233724.6	5	17610496	17611583	1
ENSG00000180475	OR10Q1	11	58227882	58228918	-1
ENSG00000198074	AKR1B10	7	134527592	134541408	1
ENSG00000277405	SERPINA6	CHR_HSCHR14_7_CTG1	94304248	94323394	-1
ENSG00000197887	OR1S2	11	58203202	58204181	-1
ENSG00000283988	AC233724.19	5	17593798	17594394	-1
ENSG00000185052	SLC24A3	20	19212646	19722937	1
ENSG00000206302	HLA-DQB1	CHR_HSCHR6_MHC_QBL_CTG1	32587742	32595353	-1
ENSG00000172377	OR9I1	11	58116742	58125530	-1
ENSG00000141194	OR4D1	17	58148449	58159555	1
ENSG00000141738	GRB7	17	39737927	39747291	1
ENSG00000100300	TSPO	22	43151514	43163242	1
ENSG00000175928	LRRN1	3	3799437	3847703	1
ENSG00000116141	MARK1	1	220528183	220664461	1
ENSG00000186272	ZNF17	19	57411163	57421939	1
ENSG00000111653	ING4	12	6650280	6663148	-1
ENSG00000277603	TPO	CHR_HSCHR2_4_CTG1	1372594	1540021	1
ENSG00000115488	NEU2	2	233032672	233035057	1
ENSG00000017260	ATP2C1	3	130850595	131016712	1
ENSG00000107968	MAP3K8	10	30433937	30461833	1
ENSG00000206308	HLA-DRA	CHR_HSCHR6_MHC_QBL_CTG1	32397298	32402508	1
ENSG00000214491	SEC14L6	22	30522799	30546682	-1
ENSG00000135447	PPP1R1A	12	54575387	54588659	-1
ENSG00000172482	AGXT	2	240868479	240880502	1
ENSG00000277445	CPEB1	CHR_HSCHR15_5_CTG8	82622289	82720771	-1
ENSG00000206203	TSSK2	22	19130808	19132623	1
ENSG00000130957	FBP2	9	94558720	94593793	-1
ENSG00000118873	RAB3GAP2	1	220148293	220272454	-1
ENSG00000162438	CTRC	1	15438439	15449242	1
ENSG00000149269	PAK1	11	77321707	77474635	-1
ENSG00000047849	MAP4	3	47850690	48089272	-1
ENSG00000150455	TIRAP	11	126283065	126298845	1
ENSG00000007402	CACNA2D2	3	50362799	50504244	-1
ENSG00000169564	PCBP1	2	70087454	70089203	1
ENSG00000204923	FBXO48	2	68459419	68467258	-1
ENSG00000137411	VARS2	6	30908242	30926459	1
ENSG00000123240	OPTN	10	13099449	13138308	1
ENSG00000151468	CCDC3	10	12896625	13099652	-1
ENSG00000132274	TRIM22	11	5689689	5737089	1
ENSG00000144231	POLR2D	2	127843551	127858157	-1
ENSG00000260802	LINC00890	X	111511662	111522399	1
ENSG00000168256	NKIRAS2	17	42011382	42025644	1
ENSG00000233813	MRPS18B	CHR_HSCHR6_MHC_DBB_CTG1	30607946	30616632	1
ENSG00000120915	EPHX2	8	27490779	27545564	1
ENSG00000104081	BMF	15	40087890	40108892	-1
ENSG00000156687	UNC5D	8	35235457	35796550	1
ENSG00000142303	ADAMTS10	19	8580242	8610735	-1
ENSG00000171056	SOX7	8	10723768	10730512	-1
ENSG00000186480	INSIG1	7	155297776	155310235	1
ENSG00000104365	IKBKB	8	42271302	42332653	1
ENSG00000178726	THBD	20	23045633	23049741	-1
ENSG00000174482	LINGO2	9	27948078	28670286	-1
ENSG00000206493	HLA-E	CHR_HSCHR6_MHC_QBL_CTG1	30478970	30483708	1
ENSG00000145390	USP53	4	119212587	119295517	1
ENSG00000204481	PRAMEF14	1	13342034	13347134	-1
ENSG00000204501	PRAMEF15	1	13315581	13322598	1
ENSG00000168032	ENTPD3	3	40387156	40428619	1
ENSG00000276333	HS3ST6	CHR_HSCHR16_4_CTG1	1913487	1920464	-1
ENSG00000113597	TRAPPC13	5	65624716	65666233	1
ENSG00000180592	SKIDA1	10	21513478	21526368	-1
ENSG00000163428	LRRC58	3	120324509	120349339	-1
ENSG00000187325	TAF9B	X	78129748	78139706	-1
ENSG00000117569	PTBP2	1	96721665	96823738	1
ENSG00000243067	PSMB9	CHR_HSCHR6_MHC_COX_CTG1	32766454	32801905	1
ENSG00000237335	PFDN6	CHR_HSCHR6_MHC_COX_CTG1	33210906	33220005	1
ENSG00000250673	AC097372.1	4	146214515	146230878	1
ENSG00000242715	CCDC169	13	36222008	36297840	-1
ENSG00000136536	7-Mar	2	159712457	159771027	1
ENSG00000134376	CRB1	1	197268204	197478455	1
ENSG00000250709	CCDC169-SOHLH2	13	36168794	36297842	-1
ENSG00000137161	CNPY3	6	42929192	42939287	1
ENSG00000203867	RBM20	10	110644397	110839469	1
ENSG00000133454	MYO18B	22	25742144	26031041	1
ENSG00000121022	COPS5	8	67043079	67083783	-1
ENSG00000066777	ARFGEF1	8	67173511	67343677	-1
ENSG00000111046	MYF6	12	80707498	80709474	1
ENSG00000159921	GNE	9	36214441	36277056	-1
ENSG00000136682	CBWD2	2	113437691	113496189	1
ENSG00000157259	GATAD1	7	92447453	92458836	1
ENSG00000136044	APPL2	12	105173296	105236238	-1
ENSG00000277709	KIR3DL2	CHR_HSCHR19LRC_LRC_J_CTG3_1	54883911	54885779	1
ENSG00000181215	C4orf50	4	5897373	6018507	-1
ENSG00000178055	PRSS42	3	46829542	46834095	-1
ENSG00000116701	NCF2	1	183555563	183590876	-1
ENSG00000109736	MFSD10	4	2930561	2934859	-1
ENSG00000047230	CTPS2	X	16588003	16712936	-1
ENSG00000114646	CSPG5	3	47562239	47580792	-1
ENSG00000278183	ABCC1	CHR_HSCHR16_1_CTG1	16034690	16228109	1
ENSG00000263429	LINC00675	17	10794913	10804099	-1
ENSG00000183117	CSMD1	8	2935353	4994972	-1
ENSG00000204683	C10orf113	10	21125763	21146559	-1
ENSG00000142599	RERE	1	8352397	8817643	-1
ENSG00000231624	C6orf15	CHR_HSCHR6_MHC_MANN_CTG1	31156133	31157469	-1
ENSG00000177030	DEAF1	11	644233	706715	-1
ENSG00000111737	RAB35	12	120095095	120117502	-1
ENSG00000172037	LAMB2	3	49121114	49133118	-1
ENSG00000182307	C8orf33	8	145052378	145056030	1
ENSG00000204021	LIPK	10	88724544	88752786	1
ENSG00000151023	ENKUR	10	24981979	25062279	-1
ENSG00000100077	GRK3	22	25564849	25729294	1
ENSG00000102781	KATNAL1	13	30202630	30307484	-1
ENSG00000277936	MRPL45	CHR_HSCHR17_7_CTG4	38097522	38123634	1
ENSG00000160208	RRP1B	21	43659548	43696079	1
ENSG00000231974	APOM	CHR_HSCHR6_MHC_MANN_CTG1	31691869	31697663	1
ENSG00000206338	CYP21A2	CHR_HSCHR6_MHC_QBL_CTG1	31850614	31999312	1
ENSG00000277193	GU182359.2	CHR_HSCHR19KIR_T7526_BDEL_HAP_CTG3_1	54830865	54845301	1
ENSG00000138660	AP1AR	4	112231737	112270047	1
ENSG00000276498	KIR3DS1	CHR_HSCHR19KIR_T7526_BDEL_HAP_CTG3_1	54802804	54817417	1
ENSG00000182836	PLCXD3	5	41306954	41510628	-1
ENSG00000147606	SLC26A7	8	91209494	91398152	1
ENSG00000139514	SLC7A1	13	29509410	29595688	-1
ENSG00000166454	ATMIN	16	81035847	81047358	1
ENSG00000166634	SERPINB12	18	63556160	63567011	1
ENSG00000137038	DMAC1	9	7796490	7888380	-1
ENSG00000103197	TSC2	16	2047465	2088720	1
ENSG00000156172	C8orf37	8	95244919	95269201	-1
ENSG00000188076	SCGB1C1	11	193080	194573	1
ENSG00000173988	LRRC63	13	46211943	46277366	1
ENSG00000205810	KLRC3	12	10412312	10420595	-1
ENSG00000114302	PRKAR2A	3	48744597	48847846	-1
ENSG00000139496	NUP58	13	25301524	25349800	1
ENSG00000101868	POLA1	X	24693919	24996986	1
ENSG00000185049	NELFA	4	1982714	2041903	-1
ENSG00000115904	SOS1	2	38981396	39124345	-1
ENSG00000236428	PPP1R18	CHR_HSCHR6_MHC_SSTO_CTG1	30668637	30671637	-1
ENSG00000282087	TBC1D3F	CHR_HSCHR17_7_CTG4	36428990	36439938	-1
ENSG00000186191	BPIFB4	20	33079644	33111751	1
ENSG00000154447	SH3RF1	4	169094256	169271105	-1
ENSG00000119946	CNNM1	10	99329099	99394330	1
ENSG00000223793	HLA-DQA2	CHR_HSCHR6_MHC_DBB_CTG1	32720520	32726372	1
ENSG00000187109	NAP1L1	12	76036587	76085033	-1
ENSG00000088827	SIGLEC1	20	3686970	3707128	-1
ENSG00000130234	ACE2	X	15561033	15602148	-1
ENSG00000067798	NAV3	12	77324641	78213008	1
ENSG00000168065	SLC22A11	11	64555626	64572875	1
ENSG00000185189	NRBP2	8	143833594	143840974	-1
ENSG00000135829	DHX9	1	182839369	182887751	1
ENSG00000234012	MDC1	CHR_HSCHR6_MHC_APD_CTG1	30763719	30781800	-1
ENSG00000198276	UCKL1	20	63939829	63956415	-1
ENSG00000196700	ZNF512B	20	63956702	63969865	-1
ENSG00000115307	AUP1	2	74526645	74529939	-1
